"","Date","Open","High","Low","Close","Adj Close","Volume","Company"
"1499",2015-12-15,38.3894996643066,38.7374992370605,37.9000015258789,38.0045013427734,38.0045013427734,49386000,"GOOGL"
"1500",2015-12-16,38.328498840332,39.0750007629395,37.8525009155273,38.8294982910156,38.8294982910156,53120000,"GOOGL"
"1501",2015-12-17,39.0579986572266,39.0794982910156,38.4650001525879,38.4915008544922,38.4915008544922,36510000,"GOOGL"
"1502",2015-12-18,38.361499786377,38.7070007324219,37.8294982910156,37.8424987792969,37.8424987792969,67794000,"GOOGL"
"1503",2015-12-21,38.1525001525879,38.3175010681152,37.7075004577637,38.0400009155273,38.0400009155273,34848000,"GOOGL"
"1504",2015-12-22,38.2135009765625,38.5169982910156,38.060001373291,38.3564987182617,38.3564987182617,36338000,"GOOGL"
"1505",2015-12-23,38.5345001220703,38.5950012207031,37.8824996948242,38.4254989624023,38.4254989624023,30594000,"GOOGL"
"1506",2015-12-24,38.4259986877441,38.4599990844727,38.2195014953613,38.2919998168945,38.2919998168945,10412000,"GOOGL"
"1507",2015-12-28,38.5,39.140998840332,38.3865013122559,39.1119995117188,39.1119995117188,31156000,"GOOGL"
"1508",2015-12-29,39.3494987487793,39.9345016479492,39.310001373291,39.6980018615723,39.6980018615723,38430000,"GOOGL"
"1509",2015-12-30,39.6980018615723,39.8230018615723,39.3600006103516,39.5149993896484,39.5149993896484,28566000,"GOOGL"
"1510",2015-12-31,39.390998840332,39.4165000915527,38.8660011291504,38.9005012512207,38.9005012512207,32752000,"GOOGL"
"1511",2016-01-04,38.1100006103516,38.1100006103516,37.3769989013672,37.9720001220703,37.9720001220703,67382000,"GOOGL"
"1512",2016-01-05,38.2050018310547,38.4599990844727,37.7825012207031,38.0764999389648,38.0764999389648,45216000,"GOOGL"
"1513",2016-01-06,37.5185012817383,38.2864990234375,37.4000015258789,37.9664993286133,37.9664993286133,48206000,"GOOGL"
"1514",2016-01-07,37.3245010375977,37.7654991149902,36.7639999389648,37.0499992370605,37.0499992370605,63132000,"GOOGL"
"1515",2016-01-08,37.3899993896484,37.5060005187988,36.4459991455078,36.5455017089844,36.5455017089844,47506000,"GOOGL"
"1516",2016-01-11,36.5974998474121,36.7540016174316,35.9780006408691,36.6534996032715,36.6534996032715,50896000,"GOOGL"
"1517",2016-01-12,37.0374984741211,37.4169998168945,36.8214988708496,37.2669982910156,37.2669982910156,46816000,"GOOGL"
"1518",2016-01-13,37.4669990539551,37.6500015258789,35.8390007019043,35.9785003662109,35.9785003662109,51728000,"GOOGL"
"1519",2016-01-14,36.2220001220703,36.994499206543,35.25,36.5694999694824,36.5694999694824,55558000,"GOOGL"
"1520",2016-01-15,35.4995002746582,36.2080001831055,35.0755004882812,35.5245018005371,35.5245018005371,76676000,"GOOGL"
"1521",2016-01-19,36.0074996948242,36.2675018310547,35.4925003051758,35.9539985656738,35.9539985656738,48724000,"GOOGL"
"1522",2016-01-20,35.2949981689453,36.3474998474121,34.3889999389648,35.9280014038086,35.9280014038086,82440000,"GOOGL"
"1523",2016-01-21,36.0084991455078,36.8834991455078,35.5555000305176,36.3334999084473,36.3334999084473,51938000,"GOOGL"
"1524",2016-01-22,37.0999984741211,37.4280014038086,37.0250015258789,37.2729988098145,37.2729988098145,47146000,"GOOGL"
"1525",2016-01-25,37.1920013427734,37.6230010986328,36.625,36.6809997558594,36.6809997558594,45340000,"GOOGL"
"1526",2016-01-26,36.7605018615723,36.9729995727539,36.3484992980957,36.6894989013672,36.6894989013672,30940000,"GOOGL"
"1527",2016-01-27,36.7944984436035,36.7944984436035,35.6725006103516,35.8790016174316,35.8790016174316,42428000,"GOOGL"
"1528",2016-01-28,36.9095001220703,37.5579986572266,36.5299987792969,37.4150009155273,37.4150009155273,62104000,"GOOGL"
"1529",2016-01-29,37.4480018615723,38.255500793457,37.2099990844727,38.0675010681152,38.0675010681152,75808000,"GOOGL"
"1530",2016-02-01,38.5629997253418,38.8795013427734,38.0690002441406,38.538501739502,38.538501739502,111522000,"GOOGL"
"1531",2016-02-02,40.0250015258789,40.5175018310547,39.0299987792969,39.0455017089844,39.0455017089844,135846000,"GOOGL"
"1532",2016-02-03,39.3139991760254,39.5714988708496,36.8129997253418,37.4690017700195,37.4690017700195,131114000,"GOOGL"
"1533",2016-02-04,37.2294998168945,37.2620010375977,36.1300010681152,36.5014991760254,36.5014991760254,104922000,"GOOGL"
"1534",2016-02-05,36.2750015258789,36.3359985351562,35.0069999694824,35.1879997253418,35.1879997253418,109556000,"GOOGL"
"1535",2016-02-08,34.3839988708496,35.226001739502,34.1004981994629,35.2080001831055,35.2080001831055,89410000,"GOOGL"
"1536",2016-02-09,34.6474990844727,36.0480003356934,34.4249992370605,35.0509986877441,35.0509986877441,84300000,"GOOGL"
"1537",2016-02-10,35.5895004272461,36.1609992980957,35.2695007324219,35.3424987792969,35.3424987792969,60314000,"GOOGL"
"1538",2016-02-11,34.8170013427734,35.6160011291504,34.5595016479492,35.318000793457,35.318000793457,65004000,"GOOGL"
"1539",2016-02-12,35.6105003356934,35.7999992370605,35.0789985656738,35.3445014953613,35.3445014953613,46538000,"GOOGL"
"1540",2016-02-16,35.9324989318848,36.1440010070801,35.5089988708496,35.8819999694824,35.8819999694824,43444000,"GOOGL"
"1541",2016-02-17,36.3499984741211,36.6879997253418,35.8305015563965,36.5984992980957,36.5984992980957,49154000,"GOOGL"
"1542",2016-02-18,36.6980018615723,36.7999992370605,35.7775001525879,35.8754997253418,35.8754997253418,47276000,"GOOGL"
"1543",2016-02-19,35.7949981689453,36.2014999389648,35.6559982299805,36.1054992675781,36.1054992675781,34918000,"GOOGL"
"1544",2016-02-22,36.4754981994629,36.7425003051758,36.1725006103516,36.4524993896484,36.4524993896484,37516000,"GOOGL"
"1545",2016-02-23,36.3050003051758,36.5449981689453,35.7835006713867,35.8644981384277,35.8644981384277,41332000,"GOOGL"
"1546",2016-02-24,35.5304985046387,36.0610008239746,35.101001739502,36.0449981689453,36.0449981689453,37092000,"GOOGL"
"1547",2016-02-25,36.1464996337891,36.4754981994629,35.6614990234375,36.4560012817383,36.4560012817383,36146000,"GOOGL"
"1548",2016-02-26,36.6800003051758,36.8079986572266,36.0970001220703,36.2430000305176,36.2430000305176,42474000,"GOOGL"
"1549",2016-02-29,36.0499992370605,36.5299987792969,35.8419990539551,35.8610000610352,35.8610000610352,45068000,"GOOGL"
"1550",2016-03-01,36.064998626709,37.1165008544922,35.931999206543,37.1085014343262,37.1085014343262,60112000,"GOOGL"
"1551",2016-03-02,37.1435012817383,37.1559982299805,36.6624984741211,36.9739990234375,36.9739990234375,36292000,"GOOGL"
"1552",2016-03-03,36.9739990234375,37.0499992370605,36.4814987182617,36.5794982910156,36.5794982910156,40534000,"GOOGL"
"1553",2016-03-04,36.7400016784668,36.75,36.2809982299805,36.5110015869141,36.5110015869141,48516000,"GOOGL"
"1554",2016-03-07,36.2574996948242,36.3605003356934,35.2569999694824,35.6399993896484,35.6399993896484,61690000,"GOOGL"
"1555",2016-03-08,35.4194984436035,36.1124992370605,35.2000007629395,35.6764984130859,35.6764984130859,52530000,"GOOGL"
"1556",2016-03-09,35.7584991455078,36.3120002746582,35.632999420166,36.2705001831055,36.2705001831055,39544000,"GOOGL"
"1557",2016-03-10,36.3894996643066,36.8269996643066,36.1645011901855,36.6085014343262,36.6085014343262,44616000,"GOOGL"
"1558",2016-03-11,36.997501373291,37.2449989318848,36.8349990844727,37.2434997558594,37.2434997558594,35380000,"GOOGL"
"1559",2016-03-14,37.2485008239746,37.7130012512207,37.1829986572266,37.5120010375977,37.5120010375977,32824000,"GOOGL"
"1560",2016-03-15,37.3009986877441,37.6505012512207,37.1419982910156,37.5284996032715,37.5284996032715,29832000,"GOOGL"
"1561",2016-03-16,37.4524993896484,37.9500007629395,37.3250007629395,37.8680000305176,37.8680000305176,29306000,"GOOGL"
"1562",2016-03-17,37.8824996948242,38.2669982910156,37.8680000305176,37.923999786377,37.923999786377,44564000,"GOOGL"
"1563",2016-03-18,38.0815010070801,38.1069984436035,37.5909996032715,37.7705001831055,37.7705001831055,56222000,"GOOGL"
"1564",2016-03-21,37.695499420166,38.1669998168945,37.5634994506836,38.1080017089844,38.1080017089844,28774000,"GOOGL"
"1565",2016-03-22,37.9220008850098,38.25,37.8940010070801,38.002498626709,38.002498626709,22096000,"GOOGL"
"1566",2016-03-23,38.1674995422363,38.2695007324219,37.8014984130859,37.8779983520508,37.8779983520508,24678000,"GOOGL"
"1567",2016-03-24,37.560001373291,37.8779983520508,37.5250015258789,37.742000579834,37.742000579834,31116000,"GOOGL"
"1568",2016-03-28,37.8084983825684,37.9150009155273,37.6020011901855,37.6640014648438,37.6640014648438,21676000,"GOOGL"
"1569",2016-03-29,37.6839981079102,38.359001159668,37.4145011901855,38.2944984436035,38.2944984436035,40062000,"GOOGL"
"1570",2016-03-30,38.4104995727539,38.8655014038086,38.3790016174316,38.4169998168945,38.4169998168945,40396000,"GOOGL"
"1571",2016-03-31,38.4169998168945,38.4539985656738,37.9124984741211,38.1450004577637,38.1450004577637,32554000,"GOOGL"
"1572",2016-04-01,37.8580017089844,38.5019989013672,37.7599983215332,38.4835014343262,38.4835014343262,31674000,"GOOGL"
"1573",2016-04-04,38.4754981994629,38.6220016479492,38.0895004272461,38.2560005187988,38.2560005187988,26924000,"GOOGL"
"1574",2016-04-05,37.9065017700195,38.1435012817383,37.7799987792969,37.9285011291504,37.9285011291504,24478000,"GOOGL"
"1575",2016-04-06,37.8919982910156,38.4210014343262,37.814998626709,38.4034996032715,38.4034996032715,25312000,"GOOGL"
"1576",2016-04-07,38.265998840332,38.4679985046387,37.875,38.0060005187988,38.0060005187988,25498000,"GOOGL"
"1577",2016-04-08,38.2934989929199,38.3564987182617,37.788501739502,37.9734992980957,37.9734992980957,23434000,"GOOGL"
"1578",2016-04-11,38.2724990844727,38.3610000610352,37.867000579834,37.8769989013672,37.8769989013672,31774000,"GOOGL"
"1579",2016-04-12,37.921501159668,38.2459983825684,37.578498840332,38.2159996032715,38.2159996032715,27388000,"GOOGL"
"1580",2016-04-13,38.5154991149902,38.7874984741211,38.2294998168945,38.5955009460449,38.5955009460449,35426000,"GOOGL"
"1581",2016-04-14,38.7680015563965,38.9804992675781,38.6609992980957,38.7695007324219,38.7695007324219,26992000,"GOOGL"
"1582",2016-04-15,38.7750015258789,39.046501159668,38.7464981079102,39,39,31712000,"GOOGL"
"1583",2016-04-18,39.0094985961914,39.4275016784668,38.880500793457,39.3839988708496,39.3839988708496,33540000,"GOOGL"
"1584",2016-04-19,39.5250015258789,39.5475006103516,38.513500213623,38.8125,38.8125,43952000,"GOOGL"
"1585",2016-04-20,38.9580001831055,38.9830017089844,38.5634994506836,38.7459983825684,38.7459983825684,34262000,"GOOGL"
"1586",2016-04-21,38.8655014038086,39.0839996337891,38.5774993896484,39,39,77628000,"GOOGL"
"1587",2016-04-22,37.195499420166,37.6959991455078,36.5185012817383,36.888500213623,36.888500213623,140798000,"GOOGL"
"1588",2016-04-25,36.7675018310547,37.2439994812012,36.7550010681152,37.1105003356934,37.1105003356934,49442000,"GOOGL"
"1589",2016-04-26,37.2210006713867,37.2794990539551,36.015998840332,36.2685012817383,36.2685012817383,55864000,"GOOGL"
"1590",2016-04-27,36.265998840332,36.3574981689453,35.4539985656738,36.0730018615723,36.0730018615723,66262000,"GOOGL"
"1591",2016-04-28,36.1645011901855,36.4630012512207,35.1599998474121,35.2529983520508,35.2529983520508,62590000,"GOOGL"
"1592",2016-04-29,35.2060012817383,35.6054992675781,35.1889991760254,35.3940010070801,35.3940010070801,58278000,"GOOGL"
"1593",2016-05-02,35.5960006713867,35.7705001831055,35.318000793457,35.7205009460449,35.7205009460449,33476000,"GOOGL"
"1594",2016-05-03,35.625,35.6684989929199,35.3665008544922,35.4220008850098,35.4220008850098,38620000,"GOOGL"
"1595",2016-05-04,35.3385009765625,35.752498626709,35.2024993896484,35.5685005187988,35.5685005187988,34172000,"GOOGL"
"1596",2016-05-05,35.75,35.877498626709,35.4724998474121,35.7355003356934,35.7355003356934,29668000,"GOOGL"
"1597",2016-05-06,35.6100006103516,36.2994995117188,35.5974998474121,36.2589988708496,36.2589988708496,39952000,"GOOGL"
"1598",2016-05-09,36.3349990844727,36.7145004272461,36.1749992370605,36.4565010070801,36.4565010070801,38074000,"GOOGL"
"1599",2016-05-10,36.7480010986328,37,36.5805015563965,36.9690017700195,36.9690017700195,32634000,"GOOGL"
"1600",2016-05-11,37.0260009765625,37.0400009155273,36.3950004577637,36.5275001525879,36.5275001525879,29834000,"GOOGL"
"1601",2016-05-12,36.5999984741211,36.7685012817383,36.2135009765625,36.4034996032715,36.4034996032715,27094000,"GOOGL"
"1602",2016-05-13,36.3310012817383,36.5644989013672,36.1754989624023,36.2415008544922,36.2415008544922,25244000,"GOOGL"
"1603",2016-05-16,36.2159996032715,36.6339988708496,36,36.5149993896484,36.5149993896484,22538000,"GOOGL"
"1604",2016-05-17,36.5530014038086,36.7924995422363,35.9000015258789,36.0094985961914,36.0094985961914,33404000,"GOOGL"
"1605",2016-05-18,35.9249992370605,36.2784996032715,35.7509994506836,36.0890007019043,36.0890007019043,32536000,"GOOGL"
"1606",2016-05-19,35.9150009155273,36.0250015258789,35.5154991149902,35.7654991149902,35.7654991149902,30598000,"GOOGL"
"1607",2016-05-20,35.8230018615723,36.3849983215332,35.7504997253418,36.0854988098145,36.0854988098145,34798000,"GOOGL"
"1608",2016-05-23,35.9990005493164,36.1749992370605,35.8470001220703,35.8624992370605,35.8624992370605,24816000,"GOOGL"
"1609",2016-05-24,35.9925003051758,36.7099990844727,35.9824981689453,36.6515007019043,36.6515007019043,37884000,"GOOGL"
"1610",2016-05-25,36.75,36.994499206543,36.6300010681152,36.9049987792969,36.9049987792969,32216000,"GOOGL"
"1611",2016-05-26,36.7999992370605,37.0550003051758,36.6500015258789,36.8465003967285,36.8465003967285,27202000,"GOOGL"
"1612",2016-05-27,36.8754997253418,37.3955001831055,36.8504981994629,37.3800010681152,37.3800010681152,34802000,"GOOGL"
"1613",2016-05-31,37.4379997253418,37.673999786377,37.2784996032715,37.4425010681152,37.4425010681152,42484000,"GOOGL"
"1614",2016-06-01,37.4235000610352,37.5685005187988,37.2169990539551,37.4230003356934,37.4230003356934,20788000,"GOOGL"
"1615",2016-06-02,37.3050003051758,37.3650016784668,36.8499984741211,37.2135009765625,37.2135009765625,33916000,"GOOGL"
"1616",2016-06-03,37.0745010375977,37.0745010375977,36.695499420166,36.7929992675781,36.7929992675781,24608000,"GOOGL"
"1617",2016-06-06,36.9249992370605,36.9249992370605,36.4145011901855,36.5029983520508,36.5029983520508,29992000,"GOOGL"
"1618",2016-06-07,36.663501739502,36.8354988098145,36.5400009155273,36.554500579834,36.554500579834,24314000,"GOOGL"
"1619",2016-06-08,36.9749984741211,37.1904983520508,36.788501739502,37.1464996337891,37.1464996337891,32314000,"GOOGL"
"1620",2016-06-09,36.8535003662109,37.1964988708496,36.8250007629395,37.1259994506836,37.1259994506836,19180000,"GOOGL"
"1621",2016-06-10,36.7975006103516,36.9819984436035,36.5255012512207,36.6595001220703,36.6595001220703,29050000,"GOOGL"
"1622",2016-06-13,36.4910011291504,36.9500007629395,36.4910011291504,36.5940017700195,36.5940017700195,23354000,"GOOGL"
"1623",2016-06-14,36.4654998779297,36.7999992370605,36.3250007629395,36.6624984741211,36.6624984741211,26584000,"GOOGL"
"1624",2016-06-15,36.7459983825684,36.8574981689453,36.5654983520508,36.6095008850098,36.6095008850098,23234000,"GOOGL"
"1625",2016-06-16,36.3979988098145,36.5195007324219,35.7770004272461,36.2125015258789,36.2125015258789,45002000,"GOOGL"
"1626",2016-06-17,36.0694999694824,36.0694999694824,35.0559997558594,35.2125015258789,35.2125015258789,82262000,"GOOGL"
"1627",2016-06-20,35.5154991149902,35.7934989929199,35.2705001831055,35.3064994812012,35.3064994812012,45654000,"GOOGL"
"1628",2016-06-21,35.502498626709,35.7690010070801,35.2330017089844,35.4440002441406,35.4440002441406,30318000,"GOOGL"
"1629",2016-06-22,35.7024993896484,35.7104988098145,35.2939987182617,35.5234985351562,35.5234985351562,29058000,"GOOGL"
"1630",2016-06-23,35.5275001525879,35.7439994812012,35.0125007629395,35.7434997558594,35.7434997558594,42500000,"GOOGL"
"1631",2016-06-24,34.5084991455078,35.25,34.2454986572266,34.2599983215332,34.2599983215332,95436000,"GOOGL"
"1632",2016-06-27,34.1245002746582,34.1665000915527,33.632999420166,34.056999206543,34.056999206543,58146000,"GOOGL"
"1633",2016-06-28,34.5685005187988,34.6370010375977,34.2425003051758,34.5629997253418,34.5629997253418,38246000,"GOOGL"
"1634",2016-06-29,34.7130012512207,34.9749984741211,34.6339988708496,34.7594985961914,34.7594985961914,43124000,"GOOGL"
"1635",2016-06-30,34.8824996948242,35.1884994506836,34.7449989318848,35.1764984130859,35.1764984130859,42250000,"GOOGL"
"1636",2016-07-01,35.2550010681152,35.6264991760254,35.1865005493164,35.5125007629395,35.5125007629395,30984000,"GOOGL"
"1637",2016-07-05,35.2504997253418,35.4059982299805,34.9565010070801,35.244499206543,35.244499206543,28440000,"GOOGL"
"1638",2016-07-06,34.992000579834,35.6500015258789,34.9500007629395,35.4485015869141,35.4485015869141,28902000,"GOOGL"
"1639",2016-07-07,35.505500793457,35.5084991455078,35.0335006713867,35.3629989624023,35.3629989624023,21174000,"GOOGL"
"1640",2016-07-08,35.5279998779297,35.8950004577637,35.4054985046387,35.8889999389648,35.8889999389648,29946000,"GOOGL"
"1641",2016-07-11,35.9710006713867,36.4464988708496,35.9435005187988,36.3600006103516,36.3600006103516,28822000,"GOOGL"
"1642",2016-07-12,36.5960006713867,36.7799987792969,36.375,36.6254997253418,36.6254997253418,26468000,"GOOGL"
"1643",2016-07-13,36.7760009765625,36.7760009765625,36.451000213623,36.4739990234375,36.4739990234375,20436000,"GOOGL"
"1644",2016-07-14,36.6969985961914,36.806999206543,36.5294990539551,36.7900009155273,36.7900009155273,21408000,"GOOGL"
"1645",2016-07-15,37.0499992370605,37.0499992370605,36.7319984436035,36.7815017700195,36.7815017700195,32342000,"GOOGL"
"1646",2016-07-18,36.8955001831055,37.7569999694824,36.8255004882812,37.6599998474121,37.6599998474121,38698000,"GOOGL"
"1647",2016-07-19,37.4934997558594,37.8294982910156,37.4244995117188,37.6705017089844,37.6705017089844,30436000,"GOOGL"
"1648",2016-07-20,37.7024993896484,38.0320014953613,37.7024993896484,37.8540000915527,37.8540000915527,22502000,"GOOGL"
"1649",2016-07-21,37.8499984741211,37.9075012207031,37.576000213623,37.7205009460449,37.7205009460449,19062000,"GOOGL"
"1650",2016-07-22,37.8660011291504,37.9724998474121,37.632999420166,37.9640007019043,37.9640007019043,20920000,"GOOGL"
"1651",2016-07-25,37.8839988708496,37.9910011291504,37.703498840332,37.8759994506836,37.8759994506836,21466000,"GOOGL"
"1652",2016-07-26,37.8759994506836,37.9630012512207,37.6375007629395,37.8824996948242,37.8824996948242,23792000,"GOOGL"
"1653",2016-07-27,37.9485015869141,38.2224998474121,37.796501159668,38.0984992980957,38.0984992980957,32172000,"GOOGL"
"1654",2016-07-28,38.4420013427734,38.4485015869141,37.9544982910156,38.2919998168945,38.2919998168945,73464000,"GOOGL"
"1655",2016-07-29,39.8855018615723,40.1969985961914,39.5,39.5670013427734,39.5670013427734,101810000,"GOOGL"
"1656",2016-08-01,39.3334999084473,40.3745002746582,39.2519989013672,40.0470008850098,40.0470008850098,60594000,"GOOGL"
"1657",2016-08-02,39.8665008544922,40.1160011291504,39.7265014648438,40.0060005187988,40.0060005187988,39928000,"GOOGL"
"1658",2016-08-03,39.8235015869141,39.9770011901855,39.6510009765625,39.9459991455078,39.9459991455078,29206000,"GOOGL"
"1659",2016-08-04,39.9119987487793,40.0099983215332,39.6959991455078,39.8624992370605,39.8624992370605,21520000,"GOOGL"
"1660",2016-08-05,40.005500793457,40.3610000610352,39.8904991149902,40.3465003967285,40.3465003967285,36146000,"GOOGL"
"1661",2016-08-08,40.2999992370605,40.3800010681152,40.0844993591309,40.2615013122559,40.2615013122559,24426000,"GOOGL"
"1662",2016-08-09,40.2244987487793,40.6665000915527,40.2029991149902,40.3740005493164,40.3740005493164,32154000,"GOOGL"
"1663",2016-08-10,40.3525009155273,40.5439987182617,40.3245010375977,40.4244995117188,40.4244995117188,18370000,"GOOGL"
"1664",2016-08-11,40.5234985351562,40.6940002441406,40.2999992370605,40.4099998474121,40.4099998474121,25646000,"GOOGL"
"1665",2016-08-12,40.2545013427734,40.3595008850098,40.181999206543,40.3525009155273,40.3525009155273,17946000,"GOOGL"
"1666",2016-08-15,40.3605003356934,40.568000793457,40.2014999389648,40.2980003356934,40.2980003356934,18596000,"GOOGL"
"1667",2016-08-16,40.1749992370605,40.2130012512207,39.8499984741211,40.0595016479492,40.0595016479492,21158000,"GOOGL"
"1668",2016-08-17,40,40.2815017700195,39.814998626709,40.2709999084473,40.2709999084473,21322000,"GOOGL"
"1669",2016-08-18,40.2680015563965,40.4000015258789,40.0815010070801,40.1375007629395,40.1375007629395,17292000,"GOOGL"
"1670",2016-08-19,39.9894981384277,40.0615005493164,39.8440017700195,39.9824981689453,39.9824981689453,22416000,"GOOGL"
"1671",2016-08-22,39.9254989624023,39.9650001525879,39.7164993286133,39.8474998474121,39.8474998474121,17056000,"GOOGL"
"1672",2016-08-23,40.023998260498,40.0499992370605,39.7994995117188,39.8294982910156,39.8294982910156,18350000,"GOOGL"
"1673",2016-08-24,39.8429985046387,39.9230003356934,39.5379981994629,39.6800003051758,39.6800003051758,25672000,"GOOGL"
"1674",2016-08-25,39.5999984741211,39.7360000610352,39.361499786377,39.564998626709,39.564998626709,24054000,"GOOGL"
"1675",2016-08-26,39.6245002746582,39.9700012207031,39.4705009460449,39.6609992980957,39.6609992980957,24978000,"GOOGL"
"1676",2016-08-29,39.6525001525879,39.9259986877441,39.515998840332,39.7910003662109,39.7910003662109,15474000,"GOOGL"
"1677",2016-08-30,39.6440010070801,39.9000015258789,39.4734992980957,39.5960006713867,39.5960006713867,23348000,"GOOGL"
"1678",2016-08-31,39.4799995422363,39.578498840332,39.3600006103516,39.4925003051758,39.4925003051758,21428000,"GOOGL"
"1679",2016-09-01,39.5989990234375,39.6445007324219,39.3165016174316,39.5699996948242,39.5699996948242,26070000,"GOOGL"
"1680",2016-09-02,39.763500213623,39.8549995422363,39.6629981994629,39.8434982299805,39.8434982299805,26998000,"GOOGL"
"1681",2016-09-06,39.9194984436035,40.5444984436035,39.7714996337891,40.4010009765625,40.4010009765625,39790000,"GOOGL"
"1682",2016-09-07,40.3964996337891,40.5299987792969,40.1860008239746,40.3995018005371,40.3995018005371,22906000,"GOOGL"
"1683",2016-09-08,40.2610015869141,40.4210014343262,40.0504989624023,40.1419982910156,40.1419982910156,23554000,"GOOGL"
"1684",2016-09-09,39.9384994506836,40.0875015258789,39.4025001525879,39.423999786377,39.423999786377,37752000,"GOOGL"
"1685",2016-09-12,39.226001739502,40.0084991455078,39.1749992370605,39.9410018920898,39.9410018920898,37274000,"GOOGL"
"1686",2016-09-13,39.7005004882812,39.7895011901855,39.2164993286133,39.4360008239746,39.4360008239746,36180000,"GOOGL"
"1687",2016-09-14,39.3764991760254,39.8165016174316,39.3764991760254,39.5229988098145,39.5229988098145,25842000,"GOOGL"
"1688",2016-09-15,39.5004997253418,40.1824989318848,39.4329986572266,40.0615005493164,40.0615005493164,31144000,"GOOGL"
"1689",2016-09-16,39.951000213623,39.951000213623,39.6809997558594,39.8984985351562,39.8984985351562,42612000,"GOOGL"
"1690",2016-09-19,40.0555000305176,40.1995010375977,39.6780014038086,39.7695007324219,39.7695007324219,22990000,"GOOGL"
"1691",2016-09-20,40,40.1375007629395,39.9129981994629,39.9889984130859,39.9889984130859,20984000,"GOOGL"
"1692",2016-09-21,40.0629997253418,40.2955017089844,39.8014984130859,40.2514991760254,40.2514991760254,26970000,"GOOGL"
"1693",2016-09-22,40.5,40.9529991149902,40.3855018615723,40.7975006103516,40.7975006103516,35186000,"GOOGL"
"1694",2016-09-23,40.7569999694824,40.8499984741211,40.6365013122559,40.7480010986328,40.7480010986328,28234000,"GOOGL"
"1695",2016-09-26,40.4910011291504,40.5040016174316,40.0224990844727,40.1324996948242,40.1324996948242,29454000,"GOOGL"
"1696",2016-09-27,40.0914993286133,40.6744995117188,40.0914993286133,40.5364990234375,40.5364990234375,27346000,"GOOGL"
"1697",2016-09-28,40.2039985656738,40.5125007629395,40.1389999389648,40.5029983520508,40.5029983520508,29406000,"GOOGL"
"1698",2016-09-29,40.361499786377,40.695499420166,40.0429992675781,40.1319999694824,40.1319999694824,2.7e+07,"GOOGL"
"1699",2016-09-30,40.1800003051758,40.4044990539551,40.0750007629395,40.2029991149902,40.2029991149902,33204000,"GOOGL"
"1700",2016-10-03,40.127498626709,40.1769981384277,39.8115005493164,40.0190010070801,40.0190010070801,29784000,"GOOGL"
"1701",2016-10-04,40.25,40.3250007629395,39.9835014343262,40.1394996643066,40.1394996643066,25174000,"GOOGL"
"1702",2016-10-05,40.2999992370605,40.4249992370605,40.0354995727539,40.0615005493164,40.0615005493164,24276000,"GOOGL"
"1703",2016-10-06,40.2039985656738,40.3474998474121,40.0255012512207,40.1539993286133,40.1539993286133,21998000,"GOOGL"
"1704",2016-10-07,40.296501159668,40.2970008850098,39.8409996032715,40.0354995727539,40.0354995727539,23262000,"GOOGL"
"1705",2016-10-10,40.1964988708496,40.8689994812012,40.1119995117188,40.7084999084473,40.7084999084473,29922000,"GOOGL"
"1706",2016-10-11,40.7084999084473,40.9930000305176,40.3684997558594,40.4785003662109,40.4785003662109,34432000,"GOOGL"
"1707",2016-10-12,40.5979995727539,40.7249984741211,40.4275016784668,40.5885009765625,40.5885009765625,18158000,"GOOGL"
"1708",2016-10-13,40.3035011291504,40.3279991149902,39.9309997558594,40.2039985656738,40.2039985656738,27380000,"GOOGL"
"1709",2016-10-14,40.372501373291,40.5045013427734,40.1160011291504,40.2299995422363,40.2299995422363,22238000,"GOOGL"
"1710",2016-10-17,40.2994995117188,40.6744995117188,40.1915016174316,40.3419990539551,40.3419990539551,21128000,"GOOGL"
"1711",2016-10-18,40.7104988098145,41.4404983520508,40.6665000915527,41.0745010375977,41.0745010375977,45786000,"GOOGL"
"1712",2016-10-19,41.1440010070801,41.4900016784668,41.1440010070801,41.3419990539551,41.3419990539551,30002000,"GOOGL"
"1713",2016-10-20,41.3779983520508,41.4235000610352,41.0275001525879,41.0815010070801,41.0815010070801,27878000,"GOOGL"
"1714",2016-10-21,41,41.2145004272461,40.9155006408691,41.2029991149902,41.2029991149902,32316000,"GOOGL"
"1715",2016-10-24,41.5045013427734,41.8969993591309,41.4519996643066,41.7869987487793,41.7869987487793,28952000,"GOOGL"
"1716",2016-10-25,41.9249992370605,41.9249992370605,41.2649993896484,41.4275016784668,41.4275016784668,37814000,"GOOGL"
"1717",2016-10-26,41.3559989929199,41.3855018615723,40.8175010681152,41.1049995422363,41.1049995422363,35898000,"GOOGL"
"1718",2016-10-27,41.1505012512207,41.3289985656738,40.7304992675781,40.8675003051758,40.8675003051758,59470000,"GOOGL"
"1719",2016-10-28,41.4970016479492,41.9500007629395,40.8499984741211,40.9780006408691,40.9780006408691,87098000,"GOOGL"
"1720",2016-10-31,41.1214981079102,41.1315002441406,40.4000015258789,40.4949989318848,40.4949989318848,44854000,"GOOGL"
"1721",2016-11-01,40.5434989929199,40.6980018615723,39.9129981994629,40.273998260498,40.273998260498,47118000,"GOOGL"
"1722",2016-11-02,40.3380012512207,40.3380012512207,39.25,39.4210014343262,39.4210014343262,47014000,"GOOGL"
"1723",2016-11-03,39.2249984741211,39.5,38.9314994812012,39.1095008850098,39.1095008850098,43504000,"GOOGL"
